media	mediana	desviacion	min	max
0.549299	250.508024	250.364587	250.566237	250.933696	25
0.0797324	260.00778581	260.36101	260	261	26
0.640663	260.621276	260.447181	260.22626	260.993456	26
0.546802	260.527926	260.436302	260.0961313	260.842079	26
0.535198	260.512155	260.493047	260.150059	260.847389	26
0.461278	260.441567	260.464565	260.157093	260.788616	26
0.607288	260.587114	260.588758	260.170574	260.987715	26
0.646643	260.628545	260.619612	260.19109	260.999753	26
0.644482	260.62501	260.570876	260.223916	261	26
0.669758	260.647136	260.606158	260.203986	261	26
0.690978	260.660523	260.610717	260.194607	260.999753	26
0.627272	260.606658	260.572823	260.180539	260.955673	26
0.610034	260.593231	260.470485	260.287808	260.946413	26
0.573269	260.559943	260.418453	260.355217	260.915051	26
0.612552	260.603877	260.414382	260.364596	260.92567	26
0.293603	260.196234	260.521765	260	260.757254	26
0.389857	260.246047	260.695428	260	260.886653	26
0.459075	260.208946	260.877203	260	261	26
0.47498	260.29737	260.843195	260.0164127	260.99963	26
0.366581	260.119329	260.763062	260	261	26
0.354592	260.2126	260.645757	260.0117233	260.996913	26
0.306355	260.163184	260.606607	260	260.999444	26
0.373808	260.165011	260.767192	260	261	26
0.478786	260.352268	260.82793	260.00586166	260.993518	26
0.425307	260.245849	260.819106	260	260.980739	26
0.427294	260.341821	260.745045	260	260.909804	26
0.326764	260.261222	260.561099	260	260.724781	26
0.106914	260.0324144	260.41553	260	261	26
0.217465	260.031461	260.585816	260	260.99821	26
0.184273	260.030031	260.615356	260	261	26
0.215473	260.0313021	260.635619	260	260.977899	26
0.11236	260.0591086	260.376628	260.0187573	261	26
0.25018	260.0585922	260.664801	260	261	26
0.154296	260.0467149	260.521492	260	261	26
0.193834	260.0517995	260.580108	260	260.994444	26
0.303907	260.13649	260.630964	260	260.795036	26
0.303483	260.0943831	260.667115	260	260.849735	26
0.316317	260.0413125	260.76234	260	261	26
0.377154	260.104473	260.805194	260	261	26
0.210157	260.0289982	260.583881	260	260.994938	26
0.133573	260.0287598	260.416375	260	260.998704	26
0.15699	260.0441726	260.431816	260	261	26
0.162635	260.0548185	260.440151	260	260.993826	26
0.193082	260.0529117	260.532675	260	260.99963	26
0.36105	260.0744816	260.788087	260	261	26
0.315427	260.0670136	260.756582	260	261	26
0.310879	260.0693176	260.690534	260	260.949315	26
0.275786	260.0954159	260.581384	260	260.802321	26
0.425969	260.380909	260.456425	260.038687	260.785159	26
